"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","condition","first_mention","recent_mention","knowledge_cue","start","end","is_start","is_end","passage_reading_time"
2347,1310,"6_fb_1_s_e_ex",6,"critical",5,"drawer","drawer.","False",5284.29999999702,2347,"False Belief","Start","End","Explicit","drawer","cabinet","False","False",19282.5
2350,1282,"12_fb_1_e_e_im",12,"critical",5,"stable","outside","False",24913.8999999762,2350,"False Belief","End","End","Implicit","stable","hut","False","False",26357.9000000358
2353,1317,"4_fb_1_e_s_ex",4,"critical",5,"shed","shed","True",3061.89999999944,2353,"False Belief","End","Start","Explicit","shed","garage","True","False",13267.9000000004
2356,1311,"3_tb_1_e_s_im",3,"critical",5,"basket","basket","True",8955,2356,"True Belief","End","Start","Implicit","sink","basket","False","True",12529.4000000004
2359,1302,"11_tb_1_s_s_im",11,"critical",5,"backpack","suitcase","False",52183.200000003,2359,"True Belief","Start","Start","Implicit","suitcase","backpack","True","False",26249.900000006
2362,1298,"3_tb_1_s_s_ex",3,"critical",5,"basket","Stain","False",26587,2362,"True Belief","Start","Start","Explicit","sink","basket","False","False",57555
2365,1284,"4_tb_1_s_s_im",4,"critical",5,"garage","garage","True",4844,2365,"True Belief","Start","Start","Implicit","shed","garage","False","True",37424
2368,1308,"9_tb_1_e_s_ex",9,"critical",5,"drawer","cupboard","False",9893.89999985695,2368,"True Belief","End","Start","Explicit","cupboard","drawer","True","False",48095.5
2371,1297,"8_tb_1_e_e_im",8,"critical",5,"bedroom","bedroom","True",16159.6999998093,2371,"True Belief","End","End","Implicit","hall","bedroom","False","True",68962.7999997139
2374,1325,"9_fb_1_e_s_ex",9,"critical",5,"cupboard","cook","False",4579,2374,"False Belief","End","Start","Explicit","cupboard","drawer","False","False",1355
2377,1299,"1_fb_1_s_s_im",1,"critical",5,"box","basket","False",22874.7999997139,2377,"False Belief","Start","Start","Implicit","box","basket","False","True",8291.40000009537
2380,1324,"3_tb_1_s_s_ex",3,"critical",5,"basket","basket","True",24012,2380,"True Belief","Start","Start","Explicit","sink","basket","False","True",16410.7999992371
2383,1307,"1_tb_1_e_s_im",1,"critical",5,"basket","basket","True",9163.29999999702,2383,"True Belief","End","Start","Implicit","box","basket","False","True",58505.200000003
2386,1291,"4_fb_1_e_s_ex",4,"critical",5,"shed","shed","True",6404.70000004768,2386,"False Belief","End","Start","Explicit","shed","garage","True","False",50483.1999999285
2389,1322,"8_fb_1_e_s_im",8,"critical",5,"hall","hall","True",20193,2389,"False Belief","End","Start","Implicit","hall","bedroom","True","False",5658
2392,1323,"2_fb_1_s_e_im",2,"critical",5,"cupboard","cabinet","False",7482,2392,"False Belief","Start","End","Implicit","cupboard","fridge","False","False",25815.5
2395,1315,"9_fb_1_e_e_ex",9,"critical",5,"cupboard","drawer","False",10990,2395,"False Belief","End","End","Explicit","cupboard","drawer","False","True",49879
2398,1268,"10_tb_1_s_e_ex",10,"critical",5,"van","van","True",163609,2398,"True Belief","Start","End","Explicit","toolbox","van","False","True",1528
2401,1329,"7_fb_1_e_s_im",7,"critical",5,"garage","fridge","False",18649.1000000238,2401,"False Belief","End","Start","Implicit","garage","fridge","False","True",40458.8000000119
2404,1340,"5_fb_1_e_e_ex",5,"critical",5,"hall","work","False",5103,2404,"False Belief","End","End","Explicit","hall","study","False","False",7687
2407,1326,"8_tb_1_s_s_im",8,"critical",5,"bedroom","bedroom","True",8948,2407,"True Belief","Start","Start","Implicit","hall","bedroom","False","True",21004
2410,1275,"8_tb_1_e_e_ex",8,"critical",5,"bedroom","bedroom","True",277432.199999988,2410,"True Belief","End","End","Explicit","hall","bedroom","False","True",52657.1000000238
2413,1330,"9_fb_1_s_e_ex",9,"critical",5,"cupboard","cupboard","True",11487,2413,"False Belief","Start","End","Explicit","cupboard","drawer","True","False",30535
2416,1144,"3_tb_1_e_e_im",3,"critical",5,"basket","basket","True",153540.5,2416,"True Belief","End","End","Implicit","sink","basket","False","True",298741.299999952
2419,1316,"9_tb_1_s_e_im",9,"critical",5,"drawer","drawer","True",22230,2419,"True Belief","Start","End","Implicit","cupboard","drawer","False","True",44534
2422,1327,"3_tb_1_e_e_im",3,"critical",5,"basket","basket","True",7995.59999990463,2422,"True Belief","End","End","Implicit","sink","basket","False","True",84699
2425,1335,"4_tb_1_s_e_ex",4,"critical",5,"garage","shed","False",7966.59999999404,2425,"True Belief","Start","End","Explicit","shed","garage","True","False",18218.5
2428,1338,"4_fb_1_e_e_ex",4,"critical",5,"shed","shed where she left it","False",19158.6000000015,2428,"False Belief","End","End","Explicit","shed","garage","False","False",39660
2431,1333,"4_fb_1_e_s_im",4,"critical",5,"shed","shed","True",6636,2431,"False Belief","End","Start","Implicit","shed","garage","True","False",30983
2434,1348,"5_fb_1_e_s_im",5,"critical",5,"hall","bathroom","False",5029,2434,"False Belief","End","Start","Implicit","hall","study","False","False",3715
2437,1339,"6_fb_1_e_s_ex",6,"critical",5,"drawer","file","False",21078,2437,"False Belief","End","Start","Explicit","drawer","cabinet","False","False",20054.6999998093
2440,1346,"11_fb_1_s_s_ex",11,"critical",5,"suitcase","suitcase","True",5949.70000004768,2440,"False Belief","Start","Start","Explicit","suitcase","backpack","True","False",19542.7999999523
2443,1345,"1_tb_1_s_e_ex",1,"critical",5,"basket","basket","True",8142.79999995232,2443,"True Belief","Start","End","Explicit","box","basket","False","True",32023.1000000238
2446,1344,"1_tb_1_e_e_ex",1,"critical",5,"basket","basket","True",11327.6000000238,2446,"True Belief","End","End","Explicit","box","basket","False","True",29728.3000000119
2449,1354,"7_tb_1_s_e_ex",7,"critical",5,"fridge","fridge","True",5152.70000000019,2449,"True Belief","Start","End","Explicit","garage","fridge","False","True",14353.7000000002
2452,1363,"11_tb_1_e_e_im",11,"critical",5,"backpack","station","False",5658.60000038147,2452,"True Belief","End","End","Implicit","suitcase","backpack","False","False",3113.09999990463
2455,1364,"3_fb_1_s_e_ex",3,"critical",5,"sink","good","False",9287,2455,"False Belief","Start","End","Explicit","sink","basket","False","False",208
2458,1365,"1_fb_1_e_s_im",1,"critical",5,"box","basket","False",5918,2458,"False Belief","End","Start","Implicit","box","basket","False","True",18715.4000000358
2461,1351,"2_tb_1_e_e_ex",2,"critical",5,"fridge","fridge","True",5591.80000007153,2461,"True Belief","End","End","Explicit","cupboard","fridge","False","True",28187
2464,1341,"10_tb_1_e_s_ex",10,"critical",5,"van","van.","False",19160.3000000119,2464,"True Belief","End","Start","Explicit","toolbox","van","False","False",96832.3000000119
2467,1342,"4_fb_1_s_s_ex",4,"critical",5,"shed","Shed","True",82019.2000000477,2467,"False Belief","Start","Start","Explicit","shed","garage","True","False",6250.10000014305
2470,1374,"2_fb_1_s_e_ex",2,"critical",5,"cupboard","cupboard","True",3747.20000004768,2470,"False Belief","Start","End","Explicit","cupboard","fridge","True","False",14683.8999998569
2473,1371,"7_fb_1_s_s_im",7,"critical",5,"garage","fridge","False",45384.3000000119,2473,"False Belief","Start","Start","Implicit","garage","fridge","False","True",6564.5
2476,1380,"10_fb_1_s_e_ex",10,"critical",5,"toolbox","van","False",4599,2476,"False Belief","Start","End","Explicit","toolbox","van","False","True",13415
2479,1355,"6_tb_1_e_e_im",6,"critical",5,"cabinet","cabinet","True",16470.7000002861,2479,"True Belief","End","End","Implicit","drawer","cabinet","False","True",25014.7999997139
2482,1385,"1_tb_1_e_e_ex",1,"critical",5,"basket","basket","True",5091,2482,"True Belief","End","End","Explicit","box","basket","False","True",18407
2485,1386,"9_tb_1_e_e_im",9,"critical",5,"drawer","drawer","True",6648.70000004768,2485,"True Belief","End","End","Implicit","cupboard","drawer","False","True",20562.6000001431
2488,1382,"11_tb_1_e_s_im",11,"critical",5,"backpack","suitcase","False",8300,2488,"True Belief","End","Start","Implicit","suitcase","backpack","True","False",22300
2491,1376,"7_fb_1_e_s_im",7,"critical",5,"garage","fridge","False",12253.4000000004,2491,"False Belief","End","Start","Implicit","garage","fridge","False","True",32356.7000000002
2494,1353,"1_fb_1_s_s_im",1,"critical",5,"box","box","True",25316,2494,"False Belief","Start","Start","Implicit","box","basket","True","False",65737.5
2497,1377,"12_fb_1_e_s_im",12,"critical",5,"stable","stable","True",41384.3000000045,2497,"False Belief","End","Start","Implicit","stable","hut","True","False",31225
2500,1369,"1_fb_1_e_e_ex",1,"critical",5,"box","basket","False",52923,2500,"False Belief","End","End","Explicit","box","basket","False","True",20351.3000000119
2503,1388,"4_tb_1_e_e_ex",4,"critical",5,"garage","garage","True",9868,2503,"True Belief","End","End","Explicit","shed","garage","False","True",21419.1999998093
2506,1394,"11_tb_1_s_e_im",11,"critical",5,"backpack","backpack","True",36518.8000000119,2506,"True Belief","Start","End","Implicit","suitcase","backpack","False","True",25641.9000000358
2509,1373,"10_fb_1_e_e_im",10,"critical",5,"toolbox","toolbox","True",13037,2509,"False Belief","End","End","Implicit","toolbox","van","True","False",45853
2512,1370,"11_fb_1_s_e_ex",11,"critical",5,"suitcase","Suitcase","True",97383.2999999523,2512,"False Belief","Start","End","Explicit","suitcase","backpack","True","False",7053
2515,1191,"12_tb_1_s_s_im",12,"critical",5,"hut","barn","False",57472.2999997139,2515,"True Belief","Start","Start","Implicit","stable","hut","False","False",521256.799999714
2518,1375,"1_fb_1_e_s_ex",1,"critical",5,"box","box","True",7988.40000000596,2518,"False Belief","End","Start","Explicit","box","basket","True","False",16857.6999999881
2521,1397,"6_tb_1_e_e_ex",6,"critical",5,"cabinet","cabinet","True",18489,2521,"True Belief","End","End","Explicit","drawer","cabinet","False","True",28974.4000000954
2524,1398,"5_tb_1_e_s_im",5,"critical",5,"study","study","True",9480.60000002384,2524,"True Belief","End","Start","Implicit","hall","study","False","True",40171
2527,1406,"6_tb_1_s_s_ex",6,"critical",5,"cabinet","drawer","False",25343.3999999985,2527,"True Belief","Start","Start","Explicit","drawer","cabinet","True","False",2537.89999999851
2530,1405,"4_fb_1_s_s_im",4,"critical",5,"shed","shed","True",6045,2530,"False Belief","Start","Start","Implicit","shed","garage","True","False",14779
2533,1321,"2_tb_1_e_e_ex",2,"critical",5,"fridge","cupboard","False",58475.3000000119,2533,"True Belief","End","End","Explicit","cupboard","fridge","True","False",57759.5
2536,1392,"7_tb_1_s_s_im",7,"critical",5,"fridge","3","False",12013,2536,"True Belief","Start","Start","Implicit","garage","fridge","False","False",1543
2539,1418,"7_tb_1_s_s_ex",7,"critical",5,"fridge","fridge","True",3726.59999996424,2539,"True Belief","Start","Start","Explicit","garage","fridge","False","True",10928.4000000358
2542,1401,"1_fb_1_s_e_ex",1,"critical",5,"box","box","True",4892.79999999702,2542,"False Belief","Start","End","Explicit","box","basket","True","False",14671.299999997
2545,1425,"10_tb_1_e_s_ex",10,"critical",5,"van","toolbox","False",2372.5,2545,"True Belief","End","Start","Explicit","toolbox","van","True","False",10487.5
2548,1416,"3_tb_1_e_e_ex",3,"critical",5,"basket","sink","False",9825.69999992847,2548,"True Belief","End","End","Explicit","sink","basket","True","False",40683
2551,1415,"11_tb_1_e_s_ex",11,"critical",5,"backpack","suitcase","False",7451,2551,"True Belief","End","Start","Explicit","suitcase","backpack","True","False",32948
2554,1389,"6_tb_1_s_e_im",6,"critical",5,"cabinet","CABINET ","False",21837,2554,"True Belief","Start","End","Implicit","drawer","cabinet","False","False",18285
2557,1424,"12_fb_1_s_s_im",12,"critical",5,"stable","Jake","False",14395.4000000954,2557,"False Belief","Start","Start","Implicit","stable","hut","False","False",10601.5
2560,1407,"7_fb_1_s_s_im",7,"critical",5,"garage","party","False",9661.29999995232,2560,"False Belief","Start","Start","Implicit","garage","fridge","False","False",11901.0999999046
2563,1430,"1_fb_1_e_e_ex",1,"critical",5,"box","basket","False",4968.40000000596,2563,"False Belief","End","End","Explicit","box","basket","False","True",3253.59999999404
2566,1420,"8_fb_1_e_s_im",8,"critical",5,"hall","hall","True",10683,2566,"False Belief","End","Start","Implicit","hall","bedroom","True","False",26539
2569,1411,"1_tb_1_e_e_ex",1,"critical",5,"basket","box","False",23356.4000000004,2569,"True Belief","End","End","Explicit","box","basket","True","False",82533
2572,1421,"4_tb_1_e_e_ex",4,"critical",5,"garage","garage","True",6099.10000000149,2572,"True Belief","End","End","Explicit","shed","garage","False","True",19756.4000000022
2575,1431,"3_fb_1_e_e_ex",3,"critical",5,"sink","sink","True",13669.6999998093,2575,"False Belief","End","End","Explicit","sink","basket","True","False",25961.2000002861
2578,1434,"2_tb_1_e_s_ex",2,"critical",5,"fridge","fridge","True",4206.09999999404,2578,"True Belief","End","Start","Explicit","cupboard","fridge","False","True",21627.6999999955
2581,1433,"1_fb_1_e_s_im",1,"critical",5,"box","basket","False",5361.30000000075,2581,"False Belief","End","Start","Implicit","box","basket","False","True",19881.3000000007
2584,1410,"11_tb_1_s_e_im",11,"critical",5,"backpack","table","False",67548,2584,"True Belief","Start","End","Implicit","suitcase","backpack","False","False",15750
2587,1423,"11_tb_1_s_s_im",11,"critical",5,"backpack","suitcase","False",6219.5,2587,"True Belief","Start","Start","Implicit","suitcase","backpack","True","False",38325.8000000119
2590,1409,"10_fb_1_s_e_im",10,"critical",5,"toolbox","van","False",63965.2999999523,2590,"False Belief","Start","End","Implicit","toolbox","van","False","True",32721
2593,1432,"1_tb_1_e_e_im",1,"critical",5,"basket","kitchen","False",7173.80000001192,2593,"True Belief","End","End","Implicit","box","basket","False","False",35911
2596,1438,"9_tb_1_e_e_im",9,"critical",5,"drawer","drawer","True",4716.69999992847,2596,"True Belief","End","End","Implicit","cupboard","drawer","False","True",17194.5
2599,1444,"1_tb_1_s_s_ex",1,"critical",5,"basket","reading","False",11646.2000000477,2599,"True Belief","Start","Start","Explicit","box","basket","False","False",15222.5
2602,1436,"12_tb_1_e_e_ex",12,"critical",5,"hut","hut","True",11605.6999999881,2602,"True Belief","End","End","Explicit","stable","hut","False","True",30711.6000000238
2605,1441,"5_fb_1_s_e_ex",5,"critical",5,"hall","hall","True",4589.90000009537,2605,"False Belief","Start","End","Explicit","hall","study","True","False",16634.4000000954
2608,1428,"7_fb_1_s_s_im",7,"critical",5,"garage","garage","True",18844.6999999993,2608,"False Belief","Start","Start","Implicit","garage","fridge","True","False",30491.7000000002
2611,1442,"11_fb_1_e_e_ex",11,"critical",5,"suitcase","suitcase","True",7072.19999980927,2611,"False Belief","End","End","Explicit","suitcase","backpack","True","False",31004.3000001907
2614,1417,"4_tb_1_s_s_ex",4,"critical",5,"garage","Shed","False",47985,2614,"True Belief","Start","Start","Explicit","shed","garage","True","False",49192
2617,1372,"6_fb_1_e_s_ex",6,"critical",5,"drawer","drawer","True",69799.3000000007,2617,"False Belief","End","Start","Explicit","drawer","cabinet","True","False",208253.5
2620,1437,"7_tb_1_s_e_im",7,"critical",5,"fridge","fridge","True",34256,2620,"True Belief","Start","End","Implicit","garage","fridge","False","True",32968
2623,1449,"8_fb_1_s_e_ex",8,"critical",5,"hall","hall","True",5594.30000001192,2623,"False Belief","Start","End","Explicit","hall","bedroom","True","False",12369
2626,1447,"7_tb_1_s_s_im",7,"critical",5,"fridge","fridge","True",9270.39999999851,2626,"True Belief","Start","Start","Implicit","garage","fridge","False","True",27786.6000000015
2632,1446,"6_fb_1_e_e_ex",6,"critical",5,"drawer","drawer","True",7753,2632,"False Belief","End","End","Explicit","drawer","cabinet","True","False",33386
2635,1426,"11_fb_1_e_s_ex",11,"critical",5,"suitcase","trash","False",5378.09999990463,2635,"False Belief","End","Start","Explicit","suitcase","backpack","False","False",1828.40000009537
2638,1461,"5_tb_1_s_e_ex",5,"critical",5,"study","study","True",7504.09999990463,2638,"True Belief","Start","End","Explicit","hall","study","False","True",20814.2000002861
